factor(popChk)Z1 factor(popChk)Z2 factor(popChk)Z3 factor(popChk)Z4 factor(Year)2020
0.04891672 -0.008412702 0.02679171 -0.1811726 0.02622898
-0.04021482 -0.04944317 -0.32337 -0.07947247 0.06245961
0.01972508 -0.07927164 -0.1685026 -0.1985735 0.1203072
0.2545771 0.1410193 -0.03516668 -0.2653419 0.1315721
0.1504159 0.03873148 -0.1182279 -0.2737391 0.06998248
0.2529795 0.1684862 -0.185045 -0.1773033 0.05129213
0.06925474 0.1046149 -0.06132779 -0.408345 0.1391939
0.2301071 0.09661099 0.0242903 -0.01976349 0.05475732
0.08777536 0.07644737 -0.1188551 -0.381521 0.1048754
-0.07108878 -0.1423591 -0.1486075 -0.1966659 0.0359588
0.04338239 -0.1481739 -0.1261751 -0.3768497 -0.04119061
-0.2497898 -0.1557494 -0.1606723 -0.2979115 0.0158549
-0.1706849 -0.1569674 -0.4043676 -0.1469979 0.09672172
-0.2321388 -0.20634 -0.2526968 -0.2877303 0.1010109
0.07064715 0.0756685 -0.1428226 -0.4003668 0.1131962
0.03474153 -0.02592117 -0.2552731 -0.4020173 0.1587282
-0.0484972 -0.09288897 -0.1601861 -0.4823744 0.1728488
0.09782195 -0.01797399 -0.1692671 -0.4260075 0.1285483
0.03133317 -0.07243666 -0.2599001 -0.3145573 0.119805
0.06932495 0.09530218 -0.3543764 -0.4096169 0.09037599
0.002348131 0.02673595 -0.08741068 -0.3335842 0.1254244
0.07955869 0.0339624 -0.206404 -0.2095755 0.1659763
0.2566558 0.1928314 -0.1406774 -0.1053283 0.06784619
0.3028434 0.1305449 -0.1270677 -0.2254027 0.08803429
0.2624391 0.08976973 -0.08810567 -0.2726957 0.1095238
0.2149395 0.2108139 -0.0661419 -0.2944265 0.08416829
