factor(popChk)Z1 factor(popChk)Z2 factor(popChk)Z3 factor(popChk)Z4 factor(Year)2020
0.7388943 -0.7815321 2.065695 -3.130128 0.3114141
0.6629761 -0.7212187 2.018732 -3.281626 0.3094421
0.6442779 -0.6976686 2.004378 -3.381944 0.3165851
0.5536376 -0.6338338 2.093207 -3.470207 0.35921
0.4604367 -0.524434 2.113591 -3.558036 0.3380051
0.4457699 -0.374744 2.154309 -3.836273 0.3633325
0.426432 -0.4662848 2.203407 -3.741746 0.3832224
0.5426658 -0.4033137 2.240327 -3.645812 0.349274
0.3586285 -0.5306319 2.146281 -3.784516 0.3322909
0.4006745 -0.5115955 2.139387 -3.718864 0.3022977
0.4012584 -0.4561402 2.136768 -3.66235 0.3548244
0.3502389 -0.8526151 2.12308 -3.562551 0.339006
0.4874194 -0.9757426 1.923634 -3.35388 0.386137
0.1823863 -0.8847106 2.041042 -3.418481 0.3844131
-0.03438081 -0.908408 2.042613 -3.525513 0.3238361
-0.1683873 -0.8001359 2.123043 -3.732655 0.3452797
-0.3830155 -0.8916555 2.051529 -3.567245 0.3886536
-0.3872891 -0.6716416 2.163004 -3.248717 0.2895425
-0.1933063 -0.8104499 1.914838 -3.115659 0.2861104
-0.2612328 -1.064911 2.053258 -2.935024 0.2584023
-0.3412818 -1.146895 1.893373 -2.430014 0.2593682
-0.3658123 -0.9937112 2.338627 -1.929464 0.2423752
-0.3736308 -1.469874 2.880062 -1.921816 0.1925751
-0.3968016 -2.138503 3.180581 -1.842931 0.1920364
-0.6851125 -2.099048 2.96088 -1.847407 0.2010194
-0.8627377 -2.271253 2.606497 -2.09526 0.2273369
-0.6409257 -2.302512 2.335252 -2.338803 0.3232669
-0.3419513 -2.963263 2.348124 -2.018481 0.3711601
0.06476613 -3.209018 2.801571 -2.088793 0.3582928
-0.1597614 -2.952144 2.981011 -2.729103 0.3066225
-0.3034888 -3.3382 2.833012 -3.032883 0.298204
-0.4279142 -3.774981 3.304833 -2.944448 0.2667345
0.1139467 -3.760125 3.012977 -3.003735 0.2882555
0.03413672 -3.399952 2.864281 -2.790535 0.2381286
-0.26632 -3.800805 2.859308 -2.831261 0.1800345
-0.1072482 -4.256922 2.646198 -3.131402 0.2436428
0.1065159 -4.621302 2.743522 -3.478426 0.3050347
-0.008781889 -4.156575 2.550761 -3.525964 0.2857151
-0.3040387 -3.469573 2.666977 -4.12064 0.4305447
0.05549702 -3.126639 2.611519 -4.116573 0.5955678
0.08326439 -2.603779 2.499656 -4.257922 0.5634446
-0.0119651 -2.241246 2.033658 -4.41358 0.6143411
-0.01441023 -2.384988 2.014656 -4.729758 0.553069
0.2472602 -2.282203 2.013132 -4.476752 0.5294256
0.02086449 -2.405468 2.410087 -4.522434 0.5192787
0.1401993 -2.413357 2.620039 -4.113247 0.5151919
0.09087145 -2.044393 2.626111 -4.490189 0.4691423
0.1838232 -2.202851 2.437885 -4.809234 0.4716049
-0.04337611 -2.520863 2.416944 -5.100044 0.4779701
-0.2200607 -2.514491 2.561401 -4.885801 0.4323421
-0.4738207 -2.595585 2.395681 -4.698053 0.3267767
0.05429105 -2.642968 2.066785 -5.174963 0.3924605
0.1897295 -2.701164 2.147586 -5.067839 0.446157
-0.02527017 -2.992712 2.282777 -5.254716 0.4384281
-0.2481788 -2.985626 2.443283 -5.590391 0.4500909
-0.2255626 -3.041166 2.587931 -5.662838 0.455417
-0.2111439 -2.97629 2.526319 -5.431094 0.3987226
-0.04162054 -2.822633 2.447247 -5.478207 0.3624604
-0.1462602 -2.911297 2.295934 -5.790817 0.3710724
-0.09751298 -2.858129 2.330714 -5.770445 0.4744441
-0.04644773 -2.754763 2.427546 -5.693974 0.4405917
-0.03969171 -3.139292 2.6254 -5.69264 0.4389048
-0.09560035 -3.449587 2.667562 -5.689737 0.4758409
0.1376232 -3.385248 2.734255 -5.671912 0.4357957
-0.3453859 -3.513042 2.360077 -5.775186 0.4660613
-0.2564429 -3.401089 2.118218 -5.823907 0.5271695
-0.551033 -2.93259 1.941485 -5.80443 0.4557846
-0.5495161 -2.921914 1.758775 -5.477362 0.4541388
-0.4125694 -3.024703 1.862292 -5.788392 0.4222937
-0.5373556 -2.696573 1.6986 -5.700147 0.2939346
-0.4101545 -2.442544 1.841149 -5.204832 0.2055832
-0.8075391 -2.494157 1.580417 -5.331461 0.2442254
-1.232018 -2.423379 1.341729 -5.085634 0.2715366
-1.120551 -2.380289 1.817517 -4.936212 0.2898154
