factor(popChk)Z1 factor(popChk)Z2 factor(popChk)Z3 factor(popChk)Z4 factor(Year)2020
1.526798 -7.627817 -0.6550142 -4.139565 0.5017477
1.503177 -7.658274 -0.505246 -4.349966 0.410836
1.418814 -7.825813 -0.772009 -4.118039 0.396949
1.943362 -7.807959 -0.5665931 -4.657854 0.3967715
1.972967 -7.863003 -0.6516894 -4.766981 0.4686164
1.809564 -7.782887 -0.4144883 -4.765499 0.4030417
1.395081 -7.587557 -0.2481251 -4.771451 0.4013593
1.496493 -7.67844 -0.4250687 -4.777656 0.3795696
1.205119 -7.207397 -0.4198676 -4.231258 0.3185662
1.45323 -7.360325 -0.2782275 -3.760682 0.3299103
1.406 -7.157396 -0.3619498 -3.669466 0.374228
1.549569 -7.116429 -0.377499 -3.340265 0.3414635
1.606954 -6.979702 -0.4686096 -3.168476 0.3318993
1.178984 -7.000062 -0.2753027 -3.492818 0.2414139
1.179839 -6.747184 -0.4234514 -3.589383 0.2052676
1.557572 -6.675809 -0.2659133 -3.43689 0.2044256
1.772453 -6.301412 -0.2913553 -4.164077 0.2339198
2.223312 -5.971736 -0.3578185 -4.467287 0.375839
2.570496 -6.208412 -0.2124358 -4.212461 0.2926561
2.718342 -6.265649 -0.2802131 -4.056765 0.4102033
2.536517 -6.412958 -0.2820438 -4.386354 0.4578452
2.738297 -6.633597 -0.3674672 -4.693754 0.3706096
2.725803 -6.736133 -0.3398671 -4.978661 0.349788
2.802373 -6.822717 -0.4134619 -4.88162 0.3898255
2.879874 -7.238105 -0.3711629 -4.866838 0.4059629
3.082012 -7.264041 -0.4035481 -4.854775 0.4731424
2.820316 -7.21395 -0.433625 -4.980187 0.4998722
2.996823 -7.243397 -0.402608 -4.578893 0.3834697
3.073151 -7.035759 -0.5090688 -4.924986 0.4919109
3.358273 -6.939796 -0.3828794 -4.669738 0.4646965
3.371747 -6.787372 -0.4605809 -4.798795 0.3814449
3.139266 -6.880559 -0.4409823 -5.133929 0.535242
2.900635 -7.088265 -0.6688694 -4.667298 0.5766083
2.80107 -6.940457 -0.6179848 -5.04272 0.4766036
2.762926 -6.884734 -0.6084521 -4.927939 0.5062538
2.731147 -7.04396 -0.3536067 -4.930551 0.5198703
3.014015 -6.967796 -0.2920584 -4.737964 0.4244008
3.234928 -7.493126 -0.1696342 -5.014985 0.4216321
2.847637 -7.232333 -0.3652153 -5.469279 0.3817065
3.301161 -6.888865 -0.3874364 -5.51686 0.5313878
3.097138 -7.176852 -0.4957792 -5.670091 0.5518011
2.933977 -6.534644 -0.5467738 -5.650565 0.5678941
3.036891 -7.012152 -0.5677132 -5.730641 0.4912752
3.211176 -6.822282 -0.3925212 -5.929661 0.5328805
3.428844 -6.568951 -0.561143 -5.719847 0.5852814
3.024124 -6.322959 -0.4531614 -5.697463 0.6182051
3.1653 -6.217372 -0.4099585 -6.037605 0.5051868
3.352286 -6.086931 -0.5926061 -6.472126 0.4620488
3.98482 -6.433581 -0.3992933 -6.736156 0.526401
4.470016 -6.25791 -0.4596514 -6.702431 0.4125173
4.573061 -5.793887 -0.2063286 -6.643454 0.388591
4.608773 -5.882201 -0.3874871 -6.461942 0.4267396
4.487087 -5.962947 -0.2208091 -6.47117 0.4732589
4.257965 -5.740571 -0.3349711 -6.959235 0.5417999
4.233716 -5.652391 -0.514409 -6.536934 0.6407528
4.171886 -5.494073 -0.6646876 -6.320872 0.5062002
4.226702 -5.647698 -0.4734593 -5.938713 0.4943259
4.59404 -5.867061 -0.639816 -5.629369 0.3850795
4.691333 -6.148721 -0.4097361 -5.830497 0.4155902
4.561665 -5.644064 -0.49276 -5.601491 0.4310272
4.99212 -5.812951 -0.6255901 -6.108278 0.4497058
4.935293 -6.097926 -0.5355074 -6.201754 0.4082036
4.727794 -5.908717 -0.5477244 -6.529381 0.4570763
4.672289 -6.032514 -0.6926975 -6.744193 0.516928
4.753985 -5.681005 -0.8398772 -7.081414 0.5727028
4.590794 -5.694822 -0.5341929 -6.668529 0.5712868
4.576121 -5.818801 -0.4901524 -6.665242 0.4363626
4.952928 -5.193136 -0.1836234 -6.538559 0.4337805
4.694308 -5.219938 -0.3992536 -6.610886 0.5056446
4.894697 -4.736433 -0.3360636 -6.196651 0.4305047
4.739455 -5.199599 -0.6082286 -6.102851 0.5052774
4.326515 -5.112963 -0.4186508 -6.109276 0.51077
4.095667 -5.013898 -0.5912344 -6.346291 0.5091061
4.217938 -4.948701 -0.5946145 -6.389224 0.5094513
4.547011 -4.830928 -0.5532481 -5.988563 0.495544
4.483544 -4.867706 -0.4380373 -5.867767 0.6429461
4.328303 -4.948202 -0.5082574 -5.561657 0.583008
4.388268 -4.610298 -0.8321685 -5.26953 0.5949795
4.274883 -4.558203 -0.5702422 -4.793032 0.5829936
4.099942 -5.001692 -0.823695 -4.888021 0.5221304
4.064749 -5.258436 -0.5972033 -4.934829 0.5460635
4.535609 -5.241799 -0.4551984 -5.223791 0.4714503
4.595436 -5.075894 -0.3464812 -5.655164 0.405804
4.7674 -4.995406 -0.2156193 -5.547251 0.3868147
5.11076 -5.075753 -0.4419738 -5.938007 0.4988359
5.16185 -4.969485 -0.3947047 -6.156795 0.4377566
4.964372 -4.861661 -0.08834105 -6.17521 0.4276847
5.034452 -4.742792 -0.3407356 -6.08272 0.4212352
5.341285 -4.340978 -0.1016264 -5.8045 0.4217814
5.235053 -4.422217 -0.2703248 -5.956835 0.5708249
5.16473 -4.884823 -0.3847757 -6.116663 0.5042127
5.224134 -4.734894 -0.4656769 -6.331592 0.496322
5.262256 -4.471194 -0.4066342 -6.138994 0.419446
5.18785 -4.424855 -0.3425905 -6.329243 0.3730991
5.193527 -4.388092 -0.3712971 -6.511322 0.3845697
5.077038 -4.461986 -0.286369 -6.622463 0.3895206
4.833498 -4.090778 -0.3872781 -7.140058 0.4241439
5.001552 -3.998889 -0.3501946 -7.042386 0.4139172
5.053415 -3.757829 -0.2409822 -7.057349 0.4487046
4.848616 -3.774402 -0.3557475 -7.096707 0.4007878
4.690136 -3.289379 -0.5046362 -6.762855 0.4974114
