factor(popChk)Z1 factor(popChk)Z2 factor(popChk)Z3 factor(popChk)Z4 factor(Year)2020
0.1082303 0.05793101 -0.05618641 -0.359299 0.1361209
-0.09437548 -0.06599171 -0.2356156 -0.1387182 0.09129881
-0.08018633 -0.06188653 -0.1273889 -0.1387304 0.2001355
-0.02613246 -0.1515173 -0.2970879 -0.2401242 0.2082167
-0.113755 -0.2193833 -0.1498675 -0.001489348 0.1182843
0.1740579 0.07920685 -0.1699822 -0.2993165 0.136534
0.1100545 -0.07893327 -0.07968979 -0.09070446 0.11655
-0.06225098 -0.1275381 -0.2641962 -0.3521013 0.08370837
-0.1113153 -0.198136 -0.54692 -0.4659541 0.1309687
-0.1483131 -0.1998269 -0.6050979 -0.5096868 0.1528003
-0.0826547 -0.2671906 -0.4971683 -0.2386302 0.1577319
-0.1254099 0.01892419 -0.3768439 -0.3093087 0.1031486
-0.1199442 -0.09321951 -0.4794981 -0.3572954 0.1539116
-0.07704194 -0.06907135 -0.4367475 -0.4714275 0.1179347
-0.209083 -0.1940492 -0.3955917 -0.5416947 0.1507134
-0.03434579 -0.1822143 -0.2229551 -0.3639934 0.2149707
0.01900979 -0.09674739 -0.2508013 -0.3870923 0.1985331
0.1213085 -0.06281408 -0.08403963 -0.3470762 0.2018777
0.1384323 -0.01681664 -0.1541365 -0.1942882 0.2114688
0.1387782 0.01500785 -0.1502763 -0.2360777 0.2416349
-0.2939324 -0.2492577 -0.4151998 -0.2172232 0.2742425
-0.1823241 -0.2119037 -0.5397395 -0.1450792 0.2565162
-0.2327207 -0.3256833 -0.6432634 -0.3590313 0.3008338
-0.02609485 -0.2033971 -0.4359152 -0.2226943 0.2112743
-0.07694168 -0.04543289 -0.3446971 -0.1691138 0.2140817
0.2218484 0.05921388 -0.1356273 -0.364378 0.1779546
0.2986503 0.25615 -0.1745855 -0.2689085 0.269873
0.2951736 0.1826096 -0.04895187 -0.2797803 0.1840279
0.21954 0.09760191 -0.07331854 -0.4037641 0.254227
0.06148187 0.04988261 -0.09820246 -0.4244134 0.1617686
0.03239527 -0.1143848 -0.238035 -0.1906614 0.1594717
