factor(popChk)Z1 factor(popChk)Z2 factor(popChk)Z3 factor(popChk)Z4 factor(Year)2020
0.07803406 -0.05184385 -0.2559476 -0.3818824 0.08003021
0.2617195 0.1379947 -0.02586742 -0.2975893 0.05982958
0.08479625 0.0248275 -0.06904544 0.004101553 0.02857563
0.003159828 0.1285384 -0.1032507 -0.1943861 0.05328266
0.1980754 7.351242e-05 -0.05614728 -0.3617152 0.08066267
0.1228383 0.05836131 -0.1306195 -0.4057832 0.1224506
0.1470902 0.10432 -0.2258098 -0.2524589 0.1369341
0.2442048 0.03607197 -0.08169735 -0.199473 0.177073
-0.01960345 0.0289801 -0.1183972 -0.07248165 0.1177314
-0.009464215 -0.05912066 -0.1678738 -0.2376752 0.08512409
0.1481815 -0.02119282 -0.2890095 -0.2378798 0.0869861
0.07060531 0.04396293 -0.3824707 -0.2479873 0.1354959
-0.07646568 -0.1499305 -0.1954067 -0.3173614 0.1129185
-0.1398996 -0.2105525 -0.1857859 -0.3281175 0.07851892
-0.1958943 -0.3871146 -0.3599153 -0.1980527 0.1119865
0.09943627 0.1335283 -0.2553989 -0.2634894 0.09398364
0.141177 0.08345023 -0.05506603 -0.3297175 0.08562425
0.064003 -0.02126893 -0.08624818 -0.1753067 0.1020496
0.1766545 0.06919132 -0.3200014 -0.4802087 0.1636687
0.05405817 0.2411462 -0.2207128 -0.3458754 0.218719
0.1962112 0.1298547 -0.06628247 -0.2391539 0.2315494
-0.0570574 -0.1142185 -0.1458348 -0.4829542 0.2741571
-0.06077064 -0.3920257 -0.3591794 -0.5179426 0.2682183
-0.111374 -0.2242085 -0.3260396 -0.3028169 0.1597039
-0.004715624 -0.1661474 -0.4522088 -0.7365993 0.2442122
-0.2724547 -0.1693238 -0.4487324 -0.1806941 0.1307119
0.05015835 0.1285097 -0.208571 -0.5541095 0.1622751
0.01018162 -0.1490635 -0.1622035 -0.1284938 0.2200983
-0.06918064 0.06734923 -0.3194523 -0.1634592 0.2189035
-0.1028998 -0.199956 -0.3671117 -0.1833329 0.2146372
-0.1203563 -0.03384072 -0.5067756 -0.1238538 0.2506282
