factor(popChk)Z1 factor(popChk)Z2 factor(popChk)Z3 factor(popChk)Z4 factor(Year)2020
0.1365193 0.01426804 -0.1729225 -0.5497381 0.2902708
0.140154 -0.1858902 -0.1137307 -0.4873032 0.1892499
0.1963955 -0.05852486 -0.1520073 -0.1922848 0.2014709
0.1521389 -0.06621819 -0.00965611 -0.264689 0.1987949
0.01177733 0.03903886 0.1139332 -0.1210389 0.07865231
-0.04821741 -0.3740838 0.01099399 -0.3232374 0.1575112
0.09872728 -0.0214787 -0.2452094 -0.2873263 0.1392637
0.1201141 -0.02174088 -0.09256656 -0.2488541 0.103415
-0.0729396 -0.1171944 -0.06109102 -0.509045 0.09616552
0.06493815 -0.09694474 -0.1686762 -0.2520914 0.1714099
0.1058979 -0.09040902 -0.2262471 -0.2787499 0.2125485
-0.03266681 -0.0664002 -0.1567972 -0.4061651 0.1964084
0.03831463 -0.3089565 -0.1862056 -0.2887403 0.1540086
0.0324193 -0.2174614 -0.1595691 -0.09937615 0.1546803
0.02535526 0.07992157 -0.1402801 -0.07890878 0.1173692
-0.04871105 0.05375176 -0.1849082 -0.3782387 0.1722072
-0.01070423 -0.1624978 0.03006708 -0.2187897 0.08437971
0.0466909 0.05744325 -0.1668138 -0.3043817 0.09502943
-0.01714943 0.0186463 0.05602046 -0.2623507 0.06919572
0.08233971 0.07566814 -0.0492643 -0.1231497 0.1911147
0.07940998 -0.06809653 -0.2666628 -0.2540161 0.2359368
0.03242322 -0.1527827 -0.3435492 -0.5501113 0.2264058
0.0314583 -0.006596198 -0.03000682 -0.3779139 0.1726982
0.1457632 0.04591563 -0.06191402 -0.4646156 0.1505747
-0.07015686 -0.1696463 -0.1370131 -0.408407 0.1001386
0.02991164 -0.2312155 -0.2520972 -0.3671765 0.117816
0.03485426 -0.1091064 -0.1265248 -0.425105 0.1143691
-0.0006295139 -0.2760056 -0.1445508 -0.4159054 0.07150182
0.07913785 -0.1029428 -0.1546171 -0.3716996 0.1214252
-0.136139 -0.06714623 -0.2614448 -0.3301948 0.1327138
-0.003439631 0.1129468 -0.216942 -0.195752 0.1513743
0.09511083 -0.07358203 -0.299395 -0.4045057 0.1682752
0.1073535 -0.07331657 -0.2305602 -0.2474667 0.1551616
0.03183657 -0.07288792 -0.1862407 -0.4378695 0.1503542
-0.007920852 0.006413018 -0.07395707 -0.3935672 0.1878019
-0.07319818 0.005992108 -0.3523564 -0.6635554 0.1551834
-0.02509456 -0.2473906 -0.2736631 -0.2781263 0.1132402
0.0500674 0.005114221 0.04611427 -0.3829468 0.09727734
-0.1071944 -0.1689626 -0.1197521 -0.1890254 0.05680371
0.0967405 -0.1685042 -0.1077422 -0.4208134 0.0871622
-0.08439513 -0.04928464 -0.08203499 -0.1186901 0.1011191
-0.005823336 -0.1149246 -0.04753063 -0.3359278 0.142065
-0.03547657 -0.04646102 -0.2216299 -0.3394258 0.1937214
-0.02688789 0.02284933 -0.07318793 -0.2467911 0.1489939
0.02571202 -0.2438783 -0.02249395 -0.199566 0.09665744
-0.1644521 -0.2109701 -0.1603876 -0.3221682 0.0454365
-2.529326e-05 -0.0697337 -0.1515119 -0.09698268 0.04924413
0.1059951 -0.09191601 -0.1035175 -0.3354786 0.1366136
0.0278943 -0.133842 -0.1466422 -0.3987587 0.1364695
-0.0174696 0.0782811 -0.01136197 -0.2638344 0.1147761
-0.01691464 -0.1651041 -0.0660586 -0.4770014 0.07402753
-0.05678329 -0.1747681 -0.2438397 -0.5718857 0.1808693
0.07830171 -0.1289105 -0.2299177 -0.2234438 0.2556923
0.07225212 -0.1628444 -0.04122774 -0.3171295 0.09382174
0.09403175 -0.1013754 -0.08847933 -0.4570645 0.09110442
0.1120369 0.09067252 -0.09741698 -0.1407214 0.1599416
0.07099637 0.06951633 -0.03490337 -0.1705201 0.2229577
0.08583859 0.05218467 -0.2458579 -0.5449864 0.190302
0.09110066 -0.01135098 -0.125359 -0.2960591 0.1227608
-0.05252295 -0.04637292 -0.1420211 -0.593639 0.08892285
0.0551912 -0.05424646 -0.1873933 -0.3424188 0.1254183
0.02373844 -0.08261254 -0.2133936 -0.3911553 0.1525316
-0.002093531 0.09199229 -0.09151993 -0.3941907 0.1415368
0.1020549 0.1325194 -0.005380346 -0.3176118 0.1964059
0.1128056 0.07511059 -0.1734375 -0.4701267 0.1561026
0.02525916 -0.09094267 -0.1378607 -0.3039306 0.1592295
0.04816632 -0.06442464 -0.1525488 -0.4386288 0.1634178
-0.132887 0.01918708 -0.08699632 -0.2965605 0.2112533
0.01680964 0.01497444 -0.1874653 -0.2019302 0.1316993
-0.04348901 -0.04461705 -0.06881603 -0.2734229 0.04259021
0.03731581 -0.106883 -0.121109 -0.2352615 0.07458933
-0.03711416 -0.1055162 -0.09039036 -0.2986244 0.08330709
-0.0001526037 -0.03228609 -0.1377255 -0.2676581 0.04993318
-0.05806481 -0.1363828 -0.1557618 -0.2954448 0.08761589
-0.02628748 -0.07673447 -0.1199509 -0.3373036 0.1393858
0.04814362 0.03994438 -0.2393503 -0.2208164 0.09859037
-0.002284093 -0.04266726 -0.140623 -0.2954327 0.1311777
0.0284442 -0.2332415 -0.3174492 -0.4286683 0.1560428
0.009859281 -0.0649108 -0.2407285 -0.3912588 0.167064
-0.05383853 -0.02779604 -0.1789527 -0.3236338 0.1660386
0.04364522 -0.1012304 -0.2022072 -0.2872411 0.1695326
0.001935976 0.08708998 -0.1635399 -0.4257705 0.1075894
0.03935498 -0.001583833 -0.2056267 -0.3009215 0.1356577
0.04859001 0.03867056 -0.02085925 -0.2900655 0.1601907
0.02843075 -0.07050211 -0.185418 -0.2981478 0.2095406
0.0708883 0.06578651 -0.1949934 -0.4271389 0.2490602
0.1223094 -0.006925924 -0.1165685 -0.196841 0.2238031
0.1641671 0.1863 -0.1264416 -0.4041269 0.1916729
-0.031943 -0.01334341 -0.1083137 -0.4004584 0.1538285
0.1552096 -0.09105704 -0.01304123 -0.3680174 0.1282888
-0.01087483 0.1134981 -0.128015 -0.2742045 0.140793
-0.1002088 -0.02434586 0.04016437 -0.2670371 0.09482817
-0.008648884 -0.0764518 -0.1924209 -0.3448942 0.1042433
-0.1115921 0.04599752 -0.0708002 -0.2284565 0.02088065
-0.03641814 0.001080881 -0.2212949 -0.3079505 0.08511606
0.03251383 -0.07707669 -0.159571 -0.3195153 0.1158735
-0.07996112 -0.04000998 -0.1311696 -0.3184905 0.1451415
-0.01329212 -0.00572373 -0.1227774 -0.2676754 0.08017685
0.01854853 -0.16905 -0.2980291 -0.3996842 0.1591584
-0.009134964 -0.04768651 -0.1644372 -0.319963 0.109457
0.07940075 -0.02009873 -0.1997764 -0.4025157 0.1757059
0.02486372 -0.138464 -0.1817108 -0.2835502 0.1397088
-0.01476296 -0.029024 -0.24052 -0.3776666 0.1416789
-0.02188356 -0.1298957 -0.1317765 -0.2990306 0.07457165
0.02269177 -0.1726402 -0.08241161 -0.221397 0.040766
0.07797919 -0.05882087 -0.08319048 -0.2742612 0.1010306
0.04283364 -0.06645218 -0.1150207 -0.3932711 0.1106484
-0.01524639 -0.07685869 -0.02794053 -0.2339706 0.01675809
-0.04872784 -0.2277282 -0.1004956 -0.2667036 0.0307322
-0.006097364 -0.04537305 -0.1618616 -0.235034 0.01431258
0.04648169 -0.1191718 -0.1382389 -0.3716332 0.01189753
-0.1203874 -0.1326615 -0.143374 -0.2201337 0.04803227
-0.1522556 -0.2034467 -0.1184951 -0.4850677 0.05282027
0.04444926 -0.1158857 -0.1965905 -0.3339672 0.05837241
-0.0376829 -0.08579546 -0.115979 -0.4063299 0.02998429
-0.01485672 -0.1018134 0.02694746 -0.2957939 0.02336446
-0.03059347 -0.1110846 -0.07527126 -0.277959 0.0466368
0.0598228 -0.01127891 -0.1207552 -0.4247846 0.1205107
0.02216303 0.08602171 -0.0399811 -0.2151097 0.08420522
0.06954317 0.05271426 -0.1005644 -0.3324989 0.120559
-0.02954515 0.1228782 -0.06657372 -0.4123683 0.202626
0.1028703 0.06093381 0.004823078 -0.2616965 0.1826319
-0.02640071 0.05276909 -0.04617804 -0.2554852 0.1412433
0.1033341 -0.02394641 -0.102298 -0.3520142 0.1313237
0.05575525 -0.1798451 -0.1214208 -0.2051705 0.0826199
-0.02503648 -0.05054485 -0.04109113 -0.2908404 0.05555566
-0.004064621 -0.1595904 -0.08853516 -0.229578 -0.03041144
-0.1117224 -0.1895174 -0.05170897 -0.1834354 -0.008304896
-0.02672871 0.0203499 0.002732066 -0.2160358 0.02370264
0.01082934 -0.09352481 -0.07286499 -0.2272857 0.06666949
-0.05342093 0.008566124 -0.2201856 -0.3081191 0.140526
-0.1362614 -0.2074668 -0.2133455 -0.3976881 0.03521542
-0.02917442 -0.1625454 -0.1207214 -0.4629721 0.03676324
-0.09358823 -0.09566318 -0.2659571 -0.1005309 0.07994052
-0.1002835 -0.1596819 -0.09464723 -0.06306627 -0.02564788
-0.03380321 -0.1032623 -0.06878714 -0.321772 0.04559556
-0.001799869 -0.05352465 -0.1139091 -0.430691 0.1092111
-0.04636808 -0.05978774 -0.1659669 -0.3257264 0.1391845
0.04454389 -0.1187539 -0.06985693 -0.2344703 0.130585
-0.008187012 -0.05648597 -0.1736286 -0.4153858 0.1517097
0.0756489 0.07164187 -0.05467003 -0.3374505 0.1600517
0.06636444 0.04516083 -0.1176348 -0.3050702 0.1303929
-0.005932418 -0.035391 -0.1315467 -0.262644 0.1185208
0.1111813 -0.03447382 -0.1297915 -0.3605038 0.1263618
0.05317414 -0.03236609 -0.2772294 -0.1512315 0.1940988
0.01899482 0.02263468 -0.1536565 -0.3295267 0.2013019
0.1178194 0.05862242 -0.1945047 -0.1853508 0.1546289
-0.06014253 0.0437646 -0.3063982 -0.3673772 0.1664029
-0.07766281 -0.1590919 -0.138487 -0.2541054 0.165712
-0.04794985 -0.1099568 -0.1850334 -0.304004 0.1153013
0.2277943 0.05376139 -0.1355043 -0.4370377 0.08699186
0.2144343 -0.1519064 -0.184039 -0.3936341 0.09904875
-0.02775485 -0.02760586 -0.2259631 -0.3507792 0.1435888
0.06065514 -0.1046526 -0.251694 -0.358085 0.2317852
0.06181876 -0.1208569 -0.09643989 -0.3668077 0.2068637
0.1209652 0.07748309 -0.07163365 -0.2189741 0.1693194
-0.01424127 0.1207074 -0.1869101 -0.3734905 0.2477677
-0.0142962 0.04120426 -0.09578984 -0.6214943 0.2379624
0.01784163 0.08090312 0.01410053 -0.4996998 0.1276394
0.09950706 -0.02167306 -0.04951293 -0.355147 0.06978571
