factor(popChk)Z1 factor(popChk)Z2 factor(popChk)Z3 factor(popChk)Z4 factor(Year)2020
0.08808339 -0.02741844 -0.2637835 -0.3371589 0.1646551
-0.0561312 0.00270684 -0.2897608 -0.3775068 0.1179833
0.009614874 -0.08939748 -0.1787224 -0.2723279 0.197027
0.3168035 0.1931542 0.1220723 -0.3110613 0.1340034
0.2837983 0.2427529 0.005244125 -0.3662521 0.1333082
0.1864841 0.1163774 -0.1026289 -0.4972076 0.1543334
0.3772229 0.25603 -0.04558554 -0.3369578 0.1158116
0.2234517 0.2130915 0.2162569 -0.04678618 0.05105891
0.2127144 0.1709226 0.02594739 -0.08129277 0.08117068
0.2054353 0.02661918 0.1757977 -0.07634433 0.03710269
0.1117333 -0.01824849 -0.004091017 -0.2178108 0.05606444
-0.05453529 0.0160485 -0.05883792 -0.1555085 0.02546362
-0.07421841 -0.1886331 -0.04068218 -0.149067 0.05265007
0.1270212 0.1008308 -0.3164564 -0.1051796 0.126616
0.06834933 -0.08009706 -0.02288212 -0.09242904 0.06469697
-0.04844628 -0.1749987 -0.04861856 -0.1804775 -0.004405374
-0.1591853 -0.1154764 0.005549981 -0.2110605 0.03911863
0.2224134 0.1030409 0.1351161 -0.1330443 -0.001446601
0.165872 0.1001739 0.199454 -0.01536888 0.001331164
0.3093709 0.2268108 0.110335 -0.08217572 0.03093805
0.06696437 -0.03013809 -0.09142615 -0.3583181 0.110109
0.1211295 0.00337683 -0.009114474 -0.2061886 0.1147637
0.2161868 0.1839431 -0.02757183 -0.279676 0.1231958
0.2110811 0.04275063 -0.08500846 -0.4600078 0.1138373
0.2159235 0.113876 -0.2239725 -0.2429302 0.1029312
0.2007624 0.159731 -0.06230682 -0.2324206 0.1655144
0.05045975 -0.08794629 -0.0416216 -0.3274206 0.1310379
-0.02497467 -0.09241629 -0.224576 -0.3729338 0.08654732
-0.02128174 -0.1626596 -0.3378324 -0.1380672 0.03289881
-0.100609 -0.2218701 -0.1483059 -0.03401594 0.02604793
-0.02108092 -0.003716605 -0.1053182 -0.2253735 0.07103796
-0.03061994 -0.2786188 -0.1802879 -0.3401792 0.07986418
-0.140009 -0.1726531 -0.07759097 -0.227329 -0.02752782
-0.1835056 -0.2813752 -0.1346981 -0.1000202 0.04550422
-0.2196786 -0.1397524 -0.08306989 -0.2043215 0.07296454
-0.0212542 -0.03805383 -0.2702517 -0.3113915 0.1197962
0.05722855 -0.0179294 -0.2559963 -0.3429147 0.1184975
0.3962378 0.2245505 -0.1428422 -0.260907 0.2245641
0.04320641 0.1362913 -0.1349837 -0.3818202 0.190529
-0.08819884 -0.07775075 0.009919432 -0.3844541 0.1037132
0.2455104 0.1138121 -0.02015874 -0.3495852 0.09266366
0.2047545 0.1160746 -0.2496137 -0.1852366 0.1622051
0.04199811 -0.1032127 -0.0439208 -0.1949876 0.09842049
0.02806326 0.08177833 -0.1957846 -0.240941 0.1191173
0.01827169 -0.02000485 -0.06390545 -0.2232825 0.1185029
0.2305121 0.1014607 -0.002581566 -0.3992405 0.1360693
0.02518605 0.03171149 -0.08397356 -0.2786833 0.105186
-0.001184701 -0.01207642 -0.01537787 -0.1948482 0.005827527
-0.07555901 -0.01250725 -0.1752492 -0.2782696 0.08338556
0.07352946 -0.09442943 -0.1483946 -0.1697887 0.05848616
0.1253254 0.0727697 0.07943 -0.04818614 -0.01324714
-0.003714949 -0.04964134 -0.01615046 -0.1337212 0.06954932
0.1848544 0.1267566 0.02673071 -0.4764058 0.04885164
0.2429496 0.2732227 0.02612518 -0.4384426 0.07797419
0.2259823 0.2835856 -0.02561468 -0.2234296 0.1079647
0.4214553 0.2816835 -0.1186782 -0.0859558 0.1403295
0.1342686 0.1671738 -0.2237341 -0.2750997 0.1621677
0.4019851 0.282793 -0.0589118 -0.1090202 0.172622
0.2599857 0.1450606 -0.1595079 0.02559267 0.1289495
0.1963493 0.1174447 -0.1554283 -0.2446002 0.06892152
0.06787248 0.07023963 -0.1873574 -0.2729807 0.1208792
-0.1492946 -0.1520052 -0.4181056 -0.2333871 0.09592558
-0.098402 -0.163674 -0.2256269 -0.4236346 0.1361266
0.1907837 0.05159178 -0.11579 -0.5966771 0.183547
0.2278276 0.1160485 -0.1189375 -0.2713561 0.2048439
0.259471 0.1548929 0.06454056 -0.2575378 0.2007988
0.31093 0.1776129 -0.03555545 -0.3622377 0.2191761
0.3845723 0.2081367 -0.02190168 -0.261805 0.1620622
0.02329791 0.1056186 -0.234938 -0.5609024 0.1869236
-0.005131781 -0.07456851 -0.1151406 -0.4234303 0.1624699
-0.1025829 -0.1277143 -0.1054373 -0.3615987 0.1652544
-0.0558253 -0.1604707 -0.1416122 -0.3548033 0.1384904
0.2292294 0.1522703 -0.1569404 -0.3014289 0.1618972
0.1529095 0.1332385 -0.1402931 -0.1608403 0.06553337
-0.1189718 -0.01149225 -0.1005271 -0.2787581 0.05220919
0.1295284 -0.1715979 -0.1009106 -0.2445493 0.02476134
0.1564041 0.1691659 -0.04722818 -0.2036688 0.0688605
0.1647606 0.1138395 -0.03569044 -0.1235046 0.06233144
0.5114003 0.358766 -0.04151401 -0.262692 0.1642495
0.3655442 0.3464644 0.01278472 -0.2719555 0.2362585
0.2096044 0.2414933 -0.06265473 -0.297565 0.2019851
0.4216041 0.239756 -0.2696481 -0.4147997 0.2286166
0.4146281 0.2175399 -0.1727857 -0.1544034 0.2422526
0.3186378 0.4149529 -0.2547748 -0.3316836 0.2067303
0.3795451 0.3461595 -0.3184823 -0.3555958 0.2310342
0.221946 0.1097952 -0.1033238 -0.3528799 0.1681473
0.1840563 0.06559706 -0.2664241 -0.3011641 0.1119859
-0.004159928 0.04732658 -0.2295492 -0.3621764 0.1261673
0.295887 0.1398795 -0.2159071 -0.4258108 0.09855985
0.08378623 -0.04106475 -0.132472 -0.3297264 0.1045598
-0.005233449 -0.05397898 -0.215343 -0.2520877 0.1450655
-0.01697935 0.007224315 -0.2033512 -0.229802 0.1303119
0.01493901 0.01338867 -0.2404056 -0.2239165 0.181016
0.1750403 -0.009819223 -0.1379229 -0.1928368 0.1527634
0.08577759 -0.08704741 -0.1801738 -0.4110095 0.155515
0.04931556 -0.07693329 -0.4491164 -0.3402801 0.1858117
0.1625692 -0.07969141 -0.04769974 -0.3330941 0.1742733
3.470239e-05 -0.2642784 -0.1343539 -0.1237139 0.08868599
0.1742658 0.1655359 -0.1208886 -0.2718535 0.1331125
